%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
102988000000,273,102979985999,map,-0.0010800426825881004,-0.0024618208408355713,0.013062683865427971,0.0028689912958752856,-0.009449725148292253,0.03206077048744904,-0.9994371538707145
103020000000,274,103011986066,map,-0.0010283279698342085,-0.0024833001662045717,0.013074981980025768,0.0028946458850005142,-0.009446831174451923,0.032069326297696765,-0.9994368588427749
103056000000,275,103051986066,map,-0.0009860338177531958,-0.0025208755396306515,0.013122141361236572,0.002913598466668003,-0.009474616813604984,0.03206671319308907,-0.9994366059616839
103088000000,276,103083986066,map,-0.0009387230384163558,-0.0025384097825735807,0.013143355958163738,0.0028727265603245636,-0.009473183820755612,0.03208626933079822,-0.9994361001995017
103120000000,277,103115986133,map,-0.0009247370762750506,-0.00252491794526577,0.013161694630980492,0.0028203281494579026,-0.009456727452045632,0.03209398220407561,-0.9994361423463503
103156000000,278,103147986133,map,-0.000966097170021385,-0.002491331659257412,0.013191726058721542,0.0028290377298482283,-0.009428273390216969,0.03210026208450384,-0.9994361844931987
103188000000,279,103179986133,map,-0.0010434247087687254,-0.002448984421789646,0.013240895234048367,0.002864398606476614,-0.009416365917695879,0.03208479419110033,-0.9994367324022293
103220000000,280,103211986200,map,-0.0011339971097186208,-0.002380772028118372,0.013320590369403362,0.002856423961757197,-0.009437283596175189,0.03208285543606876,-0.9994365638148353
103256000000,281,103251986200,map,-0.0012884620809927583,-0.0023182847071439028,0.013456493616104126,0.0028557410511024194,-0.0094622891896878,0.03207775566739901,-0.9994365216679868
103288000000,282,103283986200,map,-0.0014471312751993537,-0.0022906125523149967,0.01359561737626791,0.0028639995285047767,-0.009467036966318102,0.03209094763098291,-0.9994360580526531
103320000000,283,103315986267,map,-0.00160145980771631,-0.0022674903739243746,0.013739028945565224,0.0029214993544025257,-0.009502107424818468,0.03210211654583833,-0.9994351729688344
103356000000,284,103347986267,map,-0.0017607506597414613,-0.0022571017034351826,0.013871998526155949,0.002915348877970221,-0.00948470834964531,0.03212474940348864,-0.9994346250598038
103388000000,285,103379986267,map,-0.0019677625969052315,-0.00222727470099926,0.014008516445755959,0.002823670592108169,-0.009494979997608571,0.03212247347366903,-0.9994348779408948
103420000000,286,103411986334,map,-0.002132383408024907,-0.0021878776606172323,0.014081457629799843,0.0028040604537494596,-0.009521909199629001,0.03210000920341277,-0.9994354258499256
103456000000,287,103451986334,map,-0.002305432455614209,-0.0021689876448363066,0.014143643900752068,0.002786946199076005,-0.00950980120030523,0.032111346705662125,-0.999435215115683
103488000000,288,103483986334,map,-0.0024184389039874077,-0.002185536315664649,0.014182062819600105,0.002824737434211101,-0.009497956618784652,0.032103549538687715,-0.9994354258499256
103520000000,289,103515986400,map,-0.0024990446399897337,-0.0022027557715773582,0.014208165928721428,0.0028840528673173584,-0.009568145280262213,0.03211842737621201,-0.9994341192976217
103556000000,290,103547986400,map,-0.002585201757028699,-0.002261692425236106,0.014243798330426216,0.00288762843472345,-0.009599240764112395,0.03211657291487752,-0.9994338664165305
103588000000,291,103579986400,map,-0.0026693125255405903,-0.002332152333110571,0.014271827414631844,0.0028480485927046733,-0.009651429099281008,0.03208943034443651,-0.9994343721787127
103620000000,292,103611986467,map,-0.0027116029523313046,-0.002370716305449605,0.014284186996519566,0.002844538879749379,-0.00965029080509896,0.032098576210563334,-0.9994340771507733
103656000000,293,103651986467,map,-0.0026718908920884132,-0.002354459138587117,0.014259491115808487,0.0028944351507579603,-0.009677033309751377,0.03212635098373201,-0.9994327705984694
103688000000,294,103683986467,map,-0.002607910195365548,-0.0023219899740070105,0.014230649918317795,0.0028800294896458383,-0.009706594714170213,0.03210708987396255,-0.9994331499201059
103720000000,295,103715986534,map,-0.002507621655240655,-0.0022725726012140512,0.014186587184667587,0.0028752504321514073,-0.009685820927665898,0.03211572997790735,-0.9994331077732574
103756000000,296,103747986534,map,-0.0023818763438612223,-0.002217948902398348,0.01413471344858408,0.0028629942603133405,-0.009695134722642298,0.03211615144639246,-0.9994330234795604
103788000000,297,103779986534,map,-0.002265334129333496,-0.002169844228774309,0.014074168168008327,0.0028195405302263556,-0.009712994778971045,0.03211509777517968,-0.999433065626409
103820000000,298,103811986600,map,-0.0021464782766997814,-0.00212857942096889,0.01401959452778101,0.0027862306904680814,-0.009702477164634052,0.03209794400783572,-0.9994337821228336
103856000000,299,103851986600,map,-0.0020009384024888277,-0.0020984101574867964,0.013970257714390755,0.002795161871085343,-0.009685656620811157,0.03209524660953095,-0.9994340350039247
103888000000,300,103883986600,map,-0.0019008496310561895,-0.0020804416853934526,0.013906351290643215,0.002791821404068601,-0.009692998404258402,0.03208470989740331,-0.9994342878850158
103920000000,301,103915986667,map,-0.0018186791567131877,-0.0020925821736454964,0.013841536827385426,0.00278293895574493,-0.009713929582900125,0.03210860716050895,-0.9994333185075
103956000000,302,103955986667,map,-0.0017085240688174963,-0.00213773176074028,0.013756508938968182,0.002797916562762234,-0.00969727663865451,0.03209604739965266,-0.9994339085633792
103988000000,303,103979986667,map,-0.0016526059480383992,-0.0021553642582148314,0.01369527354836464,0.0027500825238804018,-0.009679875258575577,0.03202481922566924,-0.9994364373742899
104020000000,304,104011986733,map,-0.0015860572457313538,-0.002162580145522952,0.013606115244328976,0.002728337384226812,-0.009695858133784317,0.03205014948162427,-0.9994355522904711
104056000000,305,104051986733,map,-0.0014879301888868213,-0.0021014567464590073,0.013471806421875954,0.002707181971180121,-0.009691887439673435,0.03204298451737747,-0.9994358894652591
104088000000,306,104083986733,map,-0.0014128137845546007,-0.00204286421649158,0.013383634388446808,0.0027096557936243586,-0.009667880528907179,0.03205782020805331,-0.9994356365841681
104120000000,307,104115986799,map,-0.0013366274069994688,-0.0019606074783951044,0.013296674005687237,0.0027248306347218043,-0.009683767915162263,0.03208403554782713,-0.9994346250598038
104156000000,308,104147986799,map,-0.00129567866679281,-0.0018875985406339169,0.013208501972258091,0.0027410071220158923,-0.009670969761194127,0.03203830621719278,-0.9994361001995017
104188000000,309,104179986799,map,-0.001289939507842064,-0.0018304927507415414,0.013101995922625065,0.0027469363274935142,-0.009668455767534901,0.03209811259522971,-0.9994342035913187
